age,pages,first_item_prize,gender,ReBuy,News_click,country,revenue,population,GDP_inhab
39.0,9.0,57.0,Fem,False,6.0,Iran,176.0,77259000,12986
22.0,6.0,22.0,Fem,False,3.0,Iran,42.0,77259000,12986
37.0,5.0,31.24376731301939,Masc,True,7.0,Iran,199.0,77259000,12986
51.0,5.0,22.0,Fem,False,3.0,Iran,43.0,77259000,12986
36.691505673106406,5.0,22.0,Masc,True,6.0,Iran,199.0,77259000,12986
34.0,4.0,57.0,Fem,True,5.0,Iran,191.0,77259000,12986
35.0,10.0,15.5,Fem,True,5.0,Iran,121.0,77259000,12986
39.0,7.0,10.0,Masc,False,2.0,Iran,41.0,77259000,12986
37.0,5.0,31.24376731301939,Fem,False,3.0,Iran,68.0,77259000,12986
39.0,6.0,42.0,Masc,False,8.0,Iran,167.0,77259000,12986
19.0,5.0,44.0,Fem,False,7.0,Iran,194.0,77259000,12986
34.0,7.0,44.0,Masc,False,2.0,Iran,89.0,77259000,12986
34.0,5.725133689839573,42.0,Fem,False,1.0,Iran,73.0,77259000,12986
31.0,4.0,22.0,Fem,False,3.0,Iran,66.0,77259000,12986
36.0,6.0,22.0,Masc,True,3.0,Iran,68.0,77259000,12986
18.0,9.0,44.0,Masc,False,5.0,Iran,57.0,77259000,12986
28.0,6.0,22.0,Fem,False,5.0,Iran,125.0,77259000,12986
45.0,2.0,10.0,Fem,True,5.0,Iran,98.0,77259000,12986
48.0,5.0,22.0,Fem,False,1.0,Iran,51.0,77259000,12986
30.0,2.0,44.0,Fem,False,4.0,Iran,207.0,77259000,12986
39.0,7.0,22.0,Fem,False,5.0,Iran,141.0,77259000,12986
47.0,6.0,22.0,Fem,False,3.0,Iran,49.0,77259000,12986
21.0,5.725133689839573,44.0,Fem,False,4.0,Iran,113.0,77259000,12986
31.0,5.725133689839573,28.0,Fem,False,3.0,Iran,22.0,77259000,12986
43.0,8.0,57.0,Fem,False,0.0,Iran,59.0,77259000,12986
35.0,6.0,31.24376731301939,Fem,True,4.0,Iran,113.53497516556291,77259000,12986
47.0,5.0,44.0,Fem,False,4.0,Iran,120.0,77259000,12986
20.0,7.0,31.24376731301939,Masc,False,9.0,Iran,129.0,77259000,12986
45.0,2.0,44.0,Fem,True,0.0,Iran,48.0,77259000,12986
32.0,7.0,22.0,Fem,False,6.0,Iran,124.0,77259000,12986
40.0,4.0,15.5,Fem,False,5.0,Iran,138.0,77259000,12986
32.0,5.0,31.24376731301939,Fem,False,3.0,Iran,86.0,77259000,12986
39.0,5.0,28.0,Masc,True,4.0,Iran,145.0,77259000,12986
27.0,5.0,44.0,Fem,False,5.0,Iran,208.0,77259000,12986
50.0,7.0,44.0,Masc,True,5.0,Iran,224.0,77259000,12986
27.0,5.0,15.5,Fem,False,3.0,Iran,38.0,77259000,12986
36.0,3.0,44.0,Fem,True,2.0,Iran,72.0,77259000,12986
31.0,4.0,31.24376731301939,Masc,False,3.0,Iran,117.0,77259000,12986
37.0,7.0,44.0,Fem,False,5.0,Iran,126.0,77259000,12986
47.0,4.0,44.0,Masc,False,2.0,Iran,69.0,77259000,12986
31.0,9.0,22.0,Fem,False,6.0,Iran,142.0,77259000,12986
36.691505673106406,6.0,44.0,Masc,False,3.0,Iran,62.0,77259000,12986
29.0,5.0,31.24376731301939,Fem,True,7.0,Iran,166.0,77259000,12986
26.0,5.0,31.24376731301939,Fem,False,3.0,Iran,76.0,77259000,12986
52.0,5.0,42.0,Masc,True,6.0,Iran,279.0,77259000,12986
36.0,4.0,31.24376731301939,Masc,True,5.0,Iran,300.0,77259000,12986
28.0,10.0,57.0,Fem,True,5.0,Iran,133.0,77259000,12986
39.0,7.0,44.0,Fem,False,2.0,Iran,67.0,77259000,12986
42.0,5.0,31.24376731301939,Fem,False,3.0,Iran,106.0,77259000,12986
23.0,6.0,15.5,Fem,False,8.0,Iran,55.0,77259000,12986
27.0,5.0,31.24376731301939,Fem,False,7.0,Iran,254.0,77259000,12986
38.0,7.0,15.5,Fem,False,2.0,Iran,63.0,77259000,12986
49.0,5.725133689839573,44.0,Fem,False,1.0,Iran,57.0,77259000,12986
44.0,4.0,15.5,Fem,False,3.0,Iran,49.0,77259000,12986
40.0,6.0,31.24376731301939,Fem,True,3.0,Iran,145.0,77259000,12986
46.0,9.0,10.0,Fem,False,5.0,Iran,79.0,77259000,12986
31.0,6.0,44.0,Fem,False,5.0,Iran,68.0,77259000,12986
35.0,2.0,44.0,Masc,True,5.0,Iran,173.0,77259000,12986
35.0,5.0,10.0,Fem,False,1.0,Iran,40.0,77259000,12986
37.0,2.0,44.0,Fem,False,4.0,Iran,98.0,77259000,12986
35.0,7.0,57.0,Fem,False,5.0,Iran,96.0,77259000,12986
40.0,6.0,22.0,Fem,False,3.0,Iran,33.0,77259000,12986
26.0,5.725133689839573,31.24376731301939,Masc,False,4.0,Iran,19.0,77259000,12986
24.0,5.725133689839573,22.0,Fem,False,3.0,Iran,42.0,77259000,12986
44.0,8.0,22.0,Masc,False,0.0,Iran,79.0,77259000,12986
38.0,6.0,57.0,Fem,True,4.0,Iran,225.0,77259000,12986
27.0,5.0,15.5,Fem,False,4.0,Iran,100.0,77259000,12986
45.0,7.0,10.0,Masc,False,9.0,Iran,86.0,77259000,12986
28.0,2.0,31.24376731301939,Fem,True,0.0,Iran,86.0,77259000,12986
36.0,7.0,42.0,Masc,False,6.0,Iran,133.0,77259000,12986
47.0,4.0,44.0,Fem,False,5.0,Iran,113.0,77259000,12986
47.0,5.0,44.0,Masc,False,3.0,Iran,77.0,77259000,12986
53.0,5.0,42.0,Fem,True,4.0,Iran,110.0,77259000,12986
28.0,5.0,22.0,Fem,False,5.0,Iran,117.0,77259000,12986
30.0,7.0,22.0,Masc,True,5.0,Iran,140.0,77259000,12986
46.0,5.0,44.0,Masc,False,3.0,Iran,41.0,77259000,12986
34.0,3.0,22.0,Fem,True,2.0,Iran,56.0,77259000,12986
36.0,4.0,10.0,Fem,False,3.0,Iran,49.0,77259000,12986
28.0,7.0,22.0,Fem,False,5.0,Iran,136.0,77259000,12986
37.0,4.0,44.0,Fem,False,2.0,Iran,59.0,77259000,12986
52.0,5.0,22.0,Fem,False,2.0,Turkey,43.0,76667864,14812
37.0,2.0,22.0,Fem,False,9.0,Turkey,32.0,76667864,14812
42.0,5.725133689839573,42.0,Masc,True,10.0,Turkey,194.0,76667864,14812
32.0,3.0,10.0,Fem,True,5.0,Turkey,128.0,76667864,14812
34.0,8.0,22.0,Masc,False,3.0,Turkey,49.0,76667864,14812
32.0,5.0,10.0,Fem,False,6.0,Turkey,116.0,76667864,14812
47.0,5.0,15.5,Fem,False,6.0,Turkey,29.0,76667864,14812
50.0,5.725133689839573,44.0,Fem,False,6.0,Turkey,110.0,76667864,14812
24.0,4.0,22.0,Masc,True,4.0,Turkey,251.0,76667864,14812
42.0,4.0,57.0,Fem,False,1.0,Turkey,76.0,76667864,14812
34.0,8.0,22.0,Fem,False,7.0,Turkey,109.0,76667864,14812
36.0,2.0,44.0,Masc,False,6.0,Turkey,113.0,76667864,14812
39.0,6.0,28.0,Fem,True,1.0,Turkey,53.0,76667864,14812
35.0,5.0,44.0,Fem,True,4.0,Turkey,64.0,76667864,14812
33.0,5.0,28.0,Masc,False,2.0,Turkey,53.0,76667864,14812
45.0,9.0,15.5,Fem,True,3.0,Turkey,30.0,76667864,14812
25.0,5.0,15.5,Fem,False,3.0,Turkey,43.0,76667864,14812
36.691505673106406,3.0,31.24376731301939,Masc,False,5.0,Turkey,248.0,76667864,14812
33.0,3.0,10.0,Fem,False,7.0,Turkey,77.0,76667864,14812
30.0,6.0,44.0,Masc,False,3.0,Turkey,84.0,76667864,14812
47.0,6.0,15.5,Masc,False,5.0,Turkey,107.0,76667864,14812
46.0,10.0,22.0,Masc,False,2.0,Turkey,56.0,76667864,14812
41.0,10.0,22.0,Masc,True,4.0,Turkey,131.0,76667864,14812
39.0,3.0,44.0,Masc,False,5.0,Turkey,158.0,76667864,14812
34.0,3.0,22.0,Fem,False,1.0,Turkey,55.0,76667864,14812
41.0,7.0,57.0,Masc,True,5.0,Turkey,141.0,76667864,14812
29.0,7.0,15.5,Masc,False,7.0,Turkey,138.0,76667864,14812
43.0,5.0,15.5,Fem,False,2.0,Turkey,23.0,76667864,14812
40.0,7.0,15.5,Fem,False,4.0,Turkey,59.0,76667864,14812
28.0,5.0,44.0,Masc,False,3.0,Turkey,66.0,76667864,14812
34.0,4.0,57.0,Fem,False,8.0,Turkey,170.0,76667864,14812
45.0,6.0,22.0,Fem,False,5.0,Turkey,81.0,76667864,14812
44.0,3.0,42.0,Masc,False,4.0,Turkey,129.0,76667864,14812
60.0,9.0,42.0,Fem,False,4.0,Turkey,135.0,76667864,14812
33.0,3.0,22.0,Masc,False,0.0,Turkey,42.0,76667864,14812
33.0,7.0,44.0,Fem,False,3.0,Turkey,40.0,76667864,14812
50.0,8.0,57.0,Fem,False,10.0,Turkey,92.0,76667864,14812
32.0,6.0,22.0,Fem,False,4.0,Turkey,137.0,76667864,14812
33.0,4.0,15.5,Masc,True,6.0,Turkey,132.0,76667864,14812
26.0,4.0,15.5,Fem,True,4.0,Turkey,151.0,76667864,14812
25.0,5.0,10.0,Fem,False,2.0,Turkey,42.0,76667864,14812
40.0,2.0,57.0,Masc,False,9.0,Turkey,178.0,76667864,14812
32.0,5.725133689839573,42.0,Fem,True,10.0,Turkey,63.0,76667864,14812
44.0,3.0,31.24376731301939,Fem,True,5.0,Turkey,264.0,76667864,14812
25.0,8.0,57.0,Masc,False,3.0,Turkey,110.0,76667864,14812
44.0,5.0,22.0,Fem,False,6.0,Turkey,107.0,76667864,14812
32.0,5.0,31.24376731301939,Fem,False,6.0,Turkey,169.0,76667864,14812
44.0,5.725133689839573,10.0,Masc,False,6.0,Turkey,159.0,76667864,14812
48.0,4.0,28.0,Fem,True,4.0,Turkey,221.0,76667864,14812
24.0,4.0,31.24376731301939,Masc,False,1.0,Turkey,98.0,76667864,14812
40.0,8.0,44.0,Masc,False,7.0,Turkey,80.0,76667864,14812
42.0,2.0,44.0,Masc,False,6.0,Turkey,129.0,76667864,14812
28.0,6.0,31.24376731301939,Masc,True,1.0,Turkey,100.0,76667864,14812
37.0,5.0,44.0,Masc,True,4.0,Turkey,153.0,76667864,14812
51.0,5.0,42.0,Fem,False,2.0,Turkey,81.0,76667864,14812
35.0,9.0,15.5,Masc,True,3.0,Turkey,43.0,76667864,14812
26.0,5.0,44.0,Masc,False,3.0,Turkey,87.0,76667864,14812
36.691505673106406,3.0,44.0,Fem,False,5.0,Turkey,202.0,76667864,14812
42.0,3.0,31.24376731301939,Fem,False,7.0,Turkey,113.53497516556291,76667864,14812
55.0,6.0,42.0,Masc,False,3.0,Turkey,90.0,76667864,14812
38.0,6.0,22.0,Fem,False,5.0,Turkey,55.0,76667864,14812
36.0,10.0,22.0,Fem,False,2.0,Turkey,17.0,76667864,14812
53.0,10.0,42.0,Masc,True,4.0,Turkey,167.0,76667864,14812
28.0,3.0,10.0,Fem,False,5.0,Turkey,99.0,76667864,14812
49.0,3.0,22.0,Masc,False,1.0,Turkey,72.0,76667864,14812
30.0,7.0,10.0,Fem,True,5.0,Turkey,213.0,76667864,14812
40.0,7.0,15.5,Fem,False,7.0,Turkey,109.0,76667864,14812
29.0,5.0,44.0,Fem,False,2.0,Turkey,90.0,76667864,14812
39.0,7.0,22.0,Masc,False,4.0,Turkey,127.0,76667864,14812
35.0,5.0,57.0,Fem,False,3.0,Turkey,88.0,76667864,14812
34.0,4.0,22.0,Fem,False,8.0,Turkey,90.0,76667864,14812
33.0,6.0,44.0,Masc,False,5.0,Turkey,132.0,76667864,14812
38.0,3.0,28.0,Fem,False,4.0,Turkey,80.0,76667864,14812
22.0,9.0,44.0,Fem,False,4.0,Turkey,74.0,76667864,14812
30.0,3.0,28.0,Masc,False,0.0,Turkey,29.0,76667864,14812
37.0,7.0,15.5,Fem,False,3.0,Turkey,51.0,76667864,14812
41.0,8.0,15.5,Fem,False,10.0,Turkey,80.0,76667864,14812
37.0,6.0,31.24376731301939,Masc,False,4.0,Turkey,171.0,76667864,14812
35.0,4.0,10.0,Fem,True,6.0,Turkey,154.0,76667864,14812
32.0,4.0,44.0,Masc,True,4.0,Turkey,170.0,76667864,14812
40.0,5.0,15.5,Masc,False,2.0,Turkey,49.0,76667864,14812
23.0,2.0,22.0,Masc,False,9.0,Turkey,134.0,76667864,14812
33.0,5.725133689839573,22.0,Masc,True,10.0,Turkey,137.0,76667864,14812
33.0,3.0,44.0,Masc,True,5.0,Turkey,152.0,76667864,14812
35.0,8.0,22.0,Fem,False,3.0,Turkey,46.0,76667864,14812
30.0,5.0,57.0,Masc,False,6.0,Turkey,132.0,76667864,14812
18.0,5.0,15.5,Masc,False,6.0,Turkey,89.0,76667864,14812
43.0,5.725133689839573,15.5,Fem,False,6.0,Turkey,80.0,76667864,14812
35.0,4.0,15.5,Fem,True,4.0,Turkey,90.0,76667864,14812
46.0,4.0,44.0,Masc,False,1.0,Turkey,80.0,76667864,14812
40.0,8.0,57.0,Fem,False,7.0,Turkey,185.0,76667864,14812
42.0,2.0,22.0,Fem,False,6.0,Turkey,60.0,76667864,14812
51.0,6.0,42.0,Masc,True,1.0,Turkey,48.0,76667864,14812
30.0,5.0,42.0,Fem,True,4.0,Turkey,211.0,76667864,14812
46.0,5.0,22.0,Masc,False,2.0,Turkey,24.0,76667864,14812
38.0,9.0,44.0,Fem,True,3.0,Turkey,72.0,76667864,14812
36.0,5.0,57.0,Fem,False,3.0,Turkey,55.0,76667864,14812
30.0,3.0,22.0,Fem,False,5.0,Turkey,127.0,76667864,14812
38.0,3.0,15.5,Masc,False,7.0,Turkey,117.0,76667864,14812
30.0,6.0,15.5,Fem,False,3.0,Turkey,51.0,76667864,14812
31.0,6.0,10.0,Fem,False,5.0,Turkey,118.0,76667864,14812
33.0,10.0,57.0,Masc,False,2.0,Turkey,71.0,76667864,14812
23.0,10.0,42.0,Fem,True,4.0,Turkey,119.0,76667864,14812
43.0,3.0,31.24376731301939,Fem,False,5.0,Turkey,301.0,76667864,14812
42.0,3.0,57.0,Masc,False,1.0,Turkey,34.0,76667864,14812
33.0,7.0,22.0,Fem,True,5.0,Turkey,148.0,76667864,14812
34.0,7.0,31.24376731301939,Fem,False,7.0,Turkey,255.0,76667864,14812
43.0,5.0,10.0,Masc,False,2.0,Turkey,24.0,76667864,14812
31.0,7.0,28.0,Fem,False,4.0,Turkey,97.0,76667864,14812
44.0,5.0,31.24376731301939,Masc,False,3.0,Turkey,98.0,76667864,14812
35.0,4.0,44.0,Masc,False,8.0,Turkey,194.0,76667864,14812
42.0,6.0,44.0,Masc,False,5.0,Turkey,185.0,76667864,14812
27.0,3.0,31.24376731301939,Masc,False,4.0,Turkey,231.0,76667864,14812
39.0,9.0,44.0,Masc,False,4.0,Turkey,188.0,76667864,14812
35.0,3.0,42.0,Fem,False,0.0,Turkey,75.0,76667864,14812
36.0,7.0,15.5,Masc,False,3.0,Turkey,62.0,76667864,14812
50.0,8.0,44.0,Masc,False,10.0,Turkey,131.0,76667864,14812
40.0,6.0,44.0,Fem,False,4.0,Turkey,114.0,76667864,14812
40.0,4.0,31.24376731301939,Fem,True,6.0,Turkey,113.53497516556291,76667864,14812
44.0,4.0,42.0,Masc,True,4.0,Turkey,133.0,76667864,14812
41.0,5.0,22.0,Fem,False,2.0,Turkey,54.0,76667864,14812
37.0,2.0,22.0,Fem,False,9.0,Turkey,88.0,76667864,14812
31.0,5.725133689839573,42.0,Masc,True,10.0,Turkey,183.0,76667864,14812
54.0,3.0,10.0,Fem,True,5.0,Turkey,168.0,76667864,14812
44.0,8.0,22.0,Masc,False,3.0,Turkey,114.0,76667864,14812
35.0,5.0,10.0,Fem,False,6.0,Turkey,153.0,76667864,14812
29.0,5.0,15.5,Fem,False,6.0,Turkey,102.0,76667864,14812
34.0,5.725133689839573,44.0,Fem,False,6.0,Turkey,149.0,76667864,14812
34.0,4.0,22.0,Masc,True,4.0,Turkey,97.0,76667864,14812
39.0,4.0,57.0,Fem,False,1.0,Turkey,71.0,76667864,14812
40.0,8.0,22.0,Fem,False,7.0,Turkey,132.0,76667864,14812
35.0,2.0,44.0,Masc,False,6.0,Turkey,107.0,76667864,14812
28.0,6.0,28.0,Fem,True,1.0,Turkey,69.0,76667864,14812
40.0,5.0,44.0,Fem,True,4.0,Turkey,150.0,76667864,14812
45.0,5.0,28.0,Masc,False,2.0,Turkey,36.0,76667864,14812
40.0,9.0,15.5,Fem,True,3.0,Turkey,74.0,76667864,14812
43.0,5.0,15.5,Fem,False,3.0,Turkey,50.0,76667864,14812
44.0,3.0,31.24376731301939,Masc,False,5.0,Turkey,242.0,76667864,14812
42.0,3.0,10.0,Fem,False,7.0,Turkey,164.0,76667864,14812
47.0,6.0,44.0,Masc,False,3.0,Turkey,75.0,76667864,14812
29.0,6.0,15.5,Masc,False,5.0,Turkey,130.0,76667864,14812
37.0,10.0,22.0,Masc,False,2.0,Turkey,76.0,76667864,14812
32.0,10.0,22.0,Masc,True,4.0,Turkey,113.0,76667864,14812
35.0,3.0,44.0,Masc,False,5.0,Turkey,131.0,76667864,14812
23.0,3.0,22.0,Fem,False,1.0,Turkey,65.0,76667864,14812
29.0,7.0,57.0,Masc,True,5.0,Turkey,214.0,76667864,14812
45.0,7.0,15.5,Masc,False,7.0,Turkey,94.0,76667864,14812
24.0,5.0,15.5,Fem,False,2.0,Turkey,44.0,76667864,14812
47.0,7.0,15.5,Fem,False,4.0,Turkey,129.0,76667864,14812
45.0,5.0,44.0,Masc,False,3.0,Turkey,72.0,76667864,14812
43.0,4.0,57.0,Fem,False,8.0,Turkey,202.0,76667864,14812
36.691505673106406,6.0,22.0,Fem,False,5.0,Turkey,85.0,76667864,14812
37.0,3.0,42.0,Masc,False,4.0,Turkey,170.0,76667864,14812
39.0,9.0,42.0,Fem,False,4.0,Turkey,171.0,76667864,14812
19.0,3.0,22.0,Masc,False,0.0,Turkey,59.0,76667864,14812
35.0,7.0,44.0,Fem,False,3.0,Turkey,40.0,76667864,14812
35.0,8.0,57.0,Fem,False,10.0,Turkey,246.0,76667864,14812
45.0,6.0,22.0,Fem,False,4.0,Turkey,155.0,76667864,14812
38.0,4.0,15.5,Masc,True,6.0,Turkey,85.0,76667864,14812
41.0,4.0,15.5,Fem,True,4.0,Turkey,155.0,76667864,14812
40.0,5.0,10.0,Fem,False,2.0,Turkey,56.0,76667864,14812
37.0,2.0,57.0,Masc,False,9.0,Turkey,161.0,76667864,14812
36.0,5.725133689839573,42.0,Fem,True,10.0,Turkey,164.0,76667864,14812
38.0,3.0,31.24376731301939,Fem,True,5.0,Turkey,256.0,76667864,14812
25.0,8.0,57.0,Masc,False,3.0,Turkey,110.0,76667864,14812
23.0,5.0,22.0,Fem,False,6.0,Turkey,117.0,76667864,14812
38.0,5.0,31.24376731301939,Fem,False,6.0,Turkey,225.0,76667864,14812
36.0,5.725133689839573,10.0,Masc,False,6.0,Turkey,159.0,76667864,14812
40.0,4.0,28.0,Fem,True,4.0,Turkey,112.0,76667864,14812
32.0,4.0,31.24376731301939,Masc,False,1.0,Turkey,68.0,76667864,14812
35.0,8.0,44.0,Masc,False,7.0,Turkey,117.0,76667864,14812
39.0,2.0,44.0,Masc,False,6.0,Turkey,199.0,76667864,14812
39.0,6.0,31.24376731301939,Masc,True,1.0,Turkey,68.0,76667864,14812
41.0,5.0,44.0,Masc,True,4.0,Turkey,178.0,76667864,14812
49.0,5.0,42.0,Fem,False,2.0,Turkey,49.0,76667864,14812
37.0,9.0,15.5,Masc,True,3.0,Turkey,32.0,76667864,14812
38.0,5.0,44.0,Masc,False,3.0,Turkey,55.0,76667864,14812
34.0,3.0,44.0,Fem,False,5.0,Turkey,94.0,76667864,14812
51.0,3.0,31.24376731301939,Fem,False,7.0,Turkey,204.0,76667864,14812
41.0,6.0,42.0,Masc,False,3.0,Turkey,67.0,76667864,14812
49.0,6.0,22.0,Fem,False,5.0,Turkey,148.0,76667864,14812
45.0,10.0,22.0,Fem,False,2.0,Turkey,29.0,76667864,14812
25.0,10.0,42.0,Masc,True,4.0,Turkey,212.0,76667864,14812
36.0,3.0,10.0,Fem,False,5.0,Turkey,80.0,76667864,14812
34.0,3.0,22.0,Masc,False,1.0,Turkey,57.0,76667864,14812
30.0,7.0,10.0,Fem,True,5.0,Turkey,139.0,76667864,14812
33.0,7.0,15.5,Fem,False,7.0,Turkey,144.0,76667864,14812
30.0,5.0,44.0,Fem,False,2.0,Turkey,76.0,76667864,14812
25.0,7.0,22.0,Masc,False,4.0,Turkey,98.0,76667864,14812
49.0,5.0,57.0,Fem,False,3.0,Turkey,108.0,76667864,14812
24.0,4.0,22.0,Fem,False,8.0,Turkey,172.0,76667864,14812
35.0,6.0,44.0,Masc,False,5.0,Turkey,197.0,76667864,14812
32.0,3.0,28.0,Fem,False,4.0,Turkey,194.0,76667864,14812
32.0,9.0,44.0,Fem,False,4.0,Turkey,110.0,76667864,14812
28.0,3.0,28.0,Masc,False,0.0,Turkey,60.0,76667864,14812
46.0,7.0,15.5,Fem,False,3.0,Turkey,50.0,76667864,14812
45.0,8.0,15.5,Fem,False,10.0,Turkey,147.0,76667864,14812
26.0,6.0,31.24376731301939,Masc,False,4.0,Turkey,291.0,76667864,14812
27.0,4.0,10.0,Fem,True,6.0,Turkey,165.0,76667864,14812
41.0,4.0,44.0,Masc,True,4.0,Turkey,132.0,76667864,14812
44.0,7.0,42.0,Fem,True,4.0,Thailand,136.0,65926261,9503
35.0,7.0,44.0,Masc,False,3.0,Thailand,66.0,65926261,9503
28.0,9.0,44.0,Fem,False,4.0,Thailand,205.0,65926261,9503
33.0,4.0,44.0,Fem,True,1.0,Thailand,73.0,65926261,9503
24.0,8.0,22.0,Fem,False,4.0,Thailand,106.0,65926261,9503
40.0,10.0,22.0,Fem,False,4.0,Thailand,74.0,65926261,9503
26.0,7.0,57.0,Fem,True,3.0,Thailand,90.0,65926261,9503
31.0,6.0,31.24376731301939,Fem,False,4.0,Thailand,258.0,65926261,9503
56.0,7.0,15.5,Fem,True,5.0,Thailand,117.0,65926261,9503
50.0,5.0,15.5,Fem,True,5.0,Thailand,160.0,65926261,9503
32.0,6.0,15.5,Masc,True,6.0,Thailand,17.0,65926261,9503
36.0,6.0,28.0,Fem,False,6.0,Thailand,77.0,65926261,9503
36.0,5.0,22.0,Masc,True,6.0,Thailand,115.0,65926261,9503
47.0,5.725133689839573,31.24376731301939,Masc,False,3.0,Thailand,77.0,65926261,9503
43.0,5.0,31.24376731301939,Fem,False,7.0,Thailand,262.0,65926261,9503
32.0,6.0,15.5,Masc,False,2.0,Thailand,24.0,65926261,9503
44.0,5.0,44.0,Masc,False,5.0,Thailand,111.0,65926261,9503
45.0,5.0,22.0,Fem,False,9.0,Thailand,81.0,65926261,9503
35.0,7.0,44.0,Masc,False,6.0,Thailand,105.0,65926261,9503
36.0,9.0,10.0,Fem,False,7.0,Thailand,50.0,65926261,9503
42.0,5.0,22.0,Fem,False,5.0,Thailand,102.0,65926261,9503
36.691505673106406,7.0,57.0,Fem,False,0.0,Thailand,39.0,65926261,9503
22.0,7.0,44.0,Fem,False,3.0,Thailand,48.0,65926261,9503
24.0,7.0,31.24376731301939,Fem,True,5.0,Thailand,212.0,65926261,9503
40.0,10.0,31.24376731301939,Fem,False,2.0,Thailand,134.0,65926261,9503
47.0,7.0,44.0,Fem,False,6.0,Thailand,129.0,65926261,9503
30.0,8.0,57.0,Masc,False,4.0,Thailand,203.0,65926261,9503
52.0,9.0,28.0,Fem,False,5.0,Thailand,114.0,65926261,9503
37.0,6.0,42.0,Fem,True,3.0,Thailand,75.0,65926261,9503
40.0,5.0,15.5,Masc,True,2.0,Thailand,37.0,65926261,9503
29.0,5.0,57.0,Fem,False,3.0,Thailand,56.0,65926261,9503
35.0,5.0,22.0,Masc,False,10.0,Thailand,179.0,65926261,9503
35.0,5.0,57.0,Fem,False,4.0,Thailand,188.0,65926261,9503
43.0,5.0,44.0,Fem,False,2.0,Thailand,85.0,65926261,9503
36.0,6.0,15.5,Fem,False,3.0,Thailand,40.0,65926261,9503
46.0,6.0,28.0,Fem,False,2.0,Thailand,38.0,65926261,9503
38.0,8.0,22.0,Fem,True,6.0,Thailand,136.0,65926261,9503
41.0,5.0,28.0,Fem,False,6.0,Thailand,112.0,65926261,9503
24.0,5.725133689839573,15.5,Fem,True,9.0,Thailand,85.0,65926261,9503
27.0,4.0,22.0,Fem,False,5.0,Thailand,121.0,65926261,9503
23.0,7.0,10.0,Masc,True,4.0,Thailand,121.0,65926261,9503
38.0,7.0,44.0,Fem,False,3.0,Thailand,56.0,65926261,9503
25.0,9.0,44.0,Masc,False,4.0,Thailand,192.0,65926261,9503
52.0,4.0,44.0,Masc,True,1.0,Thailand,83.0,65926261,9503
39.0,8.0,57.0,Fem,False,4.0,Thailand,179.0,65926261,9503
30.0,10.0,15.5,Masc,False,4.0,Thailand,34.0,65926261,9503
36.0,7.0,44.0,Masc,True,3.0,Thailand,70.0,65926261,9503
19.0,6.0,44.0,Fem,False,4.0,Thailand,77.0,65926261,9503
40.0,7.0,15.5,Masc,True,5.0,Thailand,107.0,65926261,9503
51.0,5.0,28.0,Fem,True,5.0,Thailand,91.0,65926261,9503
30.0,6.0,57.0,Fem,True,6.0,Thailand,266.0,65926261,9503
32.0,6.0,22.0,Fem,False,6.0,Thailand,87.0,65926261,9503
36.0,5.0,44.0,Fem,True,6.0,Thailand,168.0,65926261,9503
31.0,5.725133689839573,22.0,Fem,False,3.0,Thailand,32.0,65926261,9503
39.0,5.0,44.0,Fem,False,7.0,Thailand,227.0,65926261,9503
36.0,6.0,57.0,Fem,False,2.0,Thailand,85.0,65926261,9503
22.0,5.0,28.0,Masc,False,5.0,Thailand,182.0,65926261,9503
26.0,5.0,44.0,Fem,False,9.0,Thailand,129.0,65926261,9503
44.0,7.0,22.0,Fem,False,6.0,Thailand,52.0,65926261,9503
44.0,9.0,15.5,Masc,False,7.0,Thailand,77.0,65926261,9503
36.0,5.0,42.0,Fem,False,5.0,Thailand,149.0,65926261,9503
40.0,7.0,44.0,Masc,False,0.0,Thailand,67.0,65926261,9503
39.0,7.0,44.0,Fem,False,3.0,Thailand,53.0,65926261,9503
29.0,7.0,44.0,Fem,True,5.0,Thailand,120.0,65926261,9503
44.0,10.0,22.0,Fem,False,2.0,Thailand,34.0,65926261,9503
24.0,7.0,22.0,Fem,False,6.0,Thailand,46.0,65926261,9503
30.0,8.0,57.0,Fem,False,4.0,Thailand,117.0,65926261,9503
24.0,9.0,31.24376731301939,Fem,False,5.0,Thailand,64.0,65926261,9503
38.0,6.0,15.5,Fem,True,3.0,Thailand,41.0,65926261,9503
33.0,5.0,15.5,Fem,True,2.0,Thailand,57.0,65926261,9503
25.0,5.0,15.5,Masc,False,3.0,Thailand,61.0,65926261,9503
47.0,5.0,28.0,Fem,False,10.0,Thailand,74.0,65926261,9503
45.0,5.0,22.0,Masc,False,4.0,Thailand,106.0,65926261,9503
46.0,5.0,31.24376731301939,Masc,False,2.0,Thailand,146.0,65926261,9503
39.0,6.0,31.24376731301939,Fem,False,3.0,Thailand,129.0,65926261,9503
46.0,6.0,15.5,Masc,False,2.0,Thailand,32.0,65926261,9503
45.0,8.0,44.0,Masc,True,6.0,Thailand,117.0,65926261,9503
37.0,5.0,22.0,Fem,False,6.0,Thailand,87.0,65926261,9503
32.0,5.725133689839573,44.0,Masc,True,9.0,Thailand,74.0,65926261,9503
47.0,4.0,10.0,Fem,False,5.0,Thailand,68.0,65926261,9503
43.0,7.0,22.0,Fem,True,4.0,Thailand,93.0,65926261,9503
43.0,7.0,57.0,Fem,False,3.0,Thailand,61.0,65926261,9503
